2,https://www.amazon.com/dp/B08XSFY7ZV,Search Term of electric folding scooters.xlsm,78,"Hover-1 Alpha Electric Scooter | 18MPH, 12M Range, 5HR Charge, LCD Display, 10 Inch High-Grip Tires, 264LB Max Weight, Cert. & Tested - Safe for Kids, Teens & Adults",Hover-1,399.99,466.49,399.99,301.82,98.17,,70,Sports | Outdoors & Fitness,7,,1,23749,13087,,563,254502.7,2422,,2/27/2021,3.3,,,,47.84,AMZ,,B08XSFY7ZV,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0C1SWJ5NF,Search Term of electric folding scooters with seats.xlsm,122,"Gotrax Electric Scooter, 10"" Pneumatic Tire, Max 18/38 Mile, Max 20Mph Speed, All Aluminum Body and Headlight Taillight, LED Large Display&Cruise Control Foldable Commuter EScooter for Adult",GOTRAX,764,849,764,590.05,173.95,77,74,Sports & Outdoors,7,10,2,53744,28006,30,323,249398.4,456,547,4/5/2023,4.2,,,1,72.75,FBA,,B0C1SWJ5NF,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0CZ39TQLM,Search Term of electric folding scooters.xlsm,88,"Mobility Scooter for Adults, Senior, Skmc 4 Wheels Electric Powered Chargeable Device for Travel, Lightweight and Portable, with LED Headlights and Basket, Charger Included, Red/Blue (RED red)",SKRTMobilityScooterOneStop,498,403.99,498,423.3,74.7,,70,Health & Household,9,,1,46555,40026,,412,205176,246,1292,6/20/2023,3.8,,,,,MCH,,B0CZ39TQLM,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B087Z4S7BP,Search Term of High-End Ride-On Toys.xlsm,109,"Kid Trax UTV Toddler/Kids Electric Ride On Toy, 12 Volt, 3-7 yrs Old, Max Weight 110 lbs, Single or Double Riders, Purple",KidTrax,280,477.5,508.09,191.16,88.84,,69,Toys & Games,7,7,7,25767,36925,,414,197430,386,2065,,4.2,,,,69.99,MCH,,B087Z4S7BP,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0BW4661CX,Search Term of electric folding scooters with seats.xlsm,39,"Ienyrid M4 Electric Scooter with Seat for Adults, 28 Mph Max Speed & 31 Miles Max Range,10 Inch Tires Big Heavy Duty Offroad Electric Scooters 330lbs Weight, 800w Motor Folding Commute E Scooter Adult",LET IT GO,499,608.03,499,370.01,128.99,74,72,Sports & Outdoors,9,10,2,10408,19620,2,378,188622,177,1066,2/16/2023,4.1,,,1,65,MCH,,B0BW4661CX,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0DBVHJB8V,Search Term of electric folding scooters.xlsm,258,"iScooter Electric Scooter Adults, 28/25 Mph Top Speed, 50/30 Miles Long Range, 800W/750W Motor E-Scooter, 10"" Pneumatic Tires, Double Braking Systems, Foldable Scooter for Adults with APP &Turn Signal",iScooter,699.99,695.55,699.99,594.99,105,85,70,Sports & Outdoors,10,,1,63000,56054,30,259,177440.7,97,1829,7/31/2024,4,,,1,,MCH,,B0DBVHJB8V,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B07NSN41YB,Search Term of Premium Gaming Headsets.xlsm,69,"ASTRO Gaming A40 TR Wired Headset with Astro Audio V2 for Xbox Series X | S| One, PC & Mac",ASTROGaming,99.99,116.36,99.99,76.82,23.17,,81,Video Games,5,10,5,320,858,,1707,170682.93,3010,44,4/9/2019,4.4,,,,0.8,MCH,,B07NSN41YB,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CV7K43BV,Search Term of electric folding scooters with seats.xlsm,105,"S1 Mobility Scooter for Adults, 4-Wheel Mobility Scooter - 25 Miles Range, 6 mph, Smart Safety Features, Good Legroom, Rotating Swivel Seat, Headlight, Basket, Charger Included",GLASHOW,899.99,899.99,899.99,658.6,241.39,73,80,Health & Household,9,,1,69670,74596,30,174,148734.9,53,2806,2/14/2024,4.5,,,1,132,MCH,,B0CV7K43BV,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0CTVW3XGK,Search Term of electric folding scooters with seats.xlsm,95,"Hoverfly T4 Mobility Scooter, 4-Wheel Mobility Scooter for Adults - 12.4 Miles Range, 3.7 mph, Smart Safety Features, Removed Battery, Rotating Swivel Seat, Headlight, Basket, Charger Included Black",HOVERFLY,699.99,680.31,699.99,482.14,217.85,69,78,Health & Household,9,10,2,86143,66796,10,212,148397.9,121,1226,2/1/2024,4.4,,,1,119,MCH,,B0CTVW3XGK,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0B9JPXVFR,Search Term of High-End Ride-On Toys.xlsm,52,"TOBBI 12V Kids Ride on Car, Electric Off-Road UTV Truck with Forward and Reverse Functions, Double Open Doors, Safety Belt, Horn, Music, and Lights for Kids Aged 3-5 Years (Fluorescent Green)",TOBBI,119.99,149.99,119.99,50.07,69.92,42,76,Toys & Games,5,,1,15138,12225,5,1216,145907.8,519,281,8/12/2022,4.3,,,1,26,MCH,,B0B9JPXVFR,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0CCCWNKKZ,Search Term of electric folding scooters with seats.xlsm,28,"C1/C1 Pro Electric Scooter with Seat, 450W Powerful Motor up to 20/25 Miles Range, Foldable Electric Scooter for Adults Max Speed 15.5/18.6 Mph, Electric Scooter for Commuting with Basket",URBANMAX,399.99,351.11,399.99,283.3,116.69,71,74,Sports & Outdoors,7,,1,38185,20900,26,360,144466.7,1044,138,7/18/2023,4.2,,,1,51,AMZ,,B0CCCWNKKZ,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0CCCWNKKZ,Search Term of electric folding scooters.xlsm,60,"C1/C1 Pro Electric Scooter with Seat, 450W Powerful Motor up to 20/25 Miles Range, Foldable Electric Scooter for Adults Max Speed 15.5/18.6 Mph, Electric Scooter for Commuting with Basket",URBANMAX,399.99,351.11,399.99,283.3,116.69,71,74,Sports & Outdoors,7,,1,38185,20900,26,360,144466.7,1044,138,7/18/2023,4.2,,,1,51,AMZ,,B0CCCWNKKZ,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D8TJG2Z4,Search Term of electric folding scooters.xlsm,288,"isinwheel Electric Scooter Adults, 21/28 MPH Top Speed, 800/1000W Motor E-Scooter Up to 32/37 Miles, Dual Shock Absorbers & Turn Signal, Foldable Scooter for Adults",isinwheel,749.99,749.99,749.99,423.43,326.56,,70,Sports | Outdoors & Fitness,8,,1,36068,82474,,175,131248.25,28,333,7/3/2024,4,,,,51,MCH,,B0D8TJG2Z4,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0C6TC8W79,Search Term of High-End Ride-On Toys.xlsm,113,"NEWQIDA Kids Ride on Dump Truck, 12V Ride on Toys with Remote Control for Toddlers Kids Electric Car Ride on Construction Vehicles with Electric Dump Bed/Shovel, Soft Start, Music, Bluetooth, Yellow",NEWQIDA,259.99,296.84,259.99,14.37,245.62,,74,Toys & Games,,,1,48620,56376,,437,113615.63,273,134,11/1/2021,4.2,,,,55,,,B0C6TC8W79,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D49BXV58,Search Term of electric folding scooters.xlsm,18,"Jasion JS2 Electric Scooter for Adults, 500W Peak Motor, Up to 15.5 MPH, 19 Miles Ranges Foldable E-Scooter for Adults, Escooter with Dual Braking System for Commuting",Jasion,149.99,173.82,149.99,127.49,22.5,85,76,Sports & Outdoors,9,10,2,11061,10992,5,716,110318.9,122,904,5/15/2024,4.3,,,1,28.6,MCH,,B0D49BXV58,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D3H7P6Z2,Search Term of electric folding scooters with seats.xlsm,200,"Mobility Scooters for Adults,Ultra Lightweight 36Lbs Folding Electric Powered Scooter for Senior 22 Miles Long Travel Range w/2 Lithium Batteries All Terrain Motorized Scooter Airline Approved",Aotedor,1949,,1949,1590.71,358.29,,80,Health & Household,9,4,2,93738,,,53,103297,64,8096,5/6/2024,4.5,,,,37.58,MCH,,B0D3H7P6Z2,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D3PTHGXN,Search Term of electric folding scooters with seats.xlsm,104,"60V Electric Scooter Adults 5000W Dual Motors Top Speed 47MPH, 60V 21Ah Range 55 Miles, 12"" All-Terrain Tires Foldable Fast Scooter with Seat, E-Scooter for Mountains, Off-Road, Road",Arich,1099,1082.92,1099,934.15,164.85,85,84,Sports & Outdoors,9,,1,32252,66693,10,87,95613,70,1366,5/8/2024,4.7,,,1,113.1,MCH,,B0D3PTHGXN,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D12LKZYK,Search Term of electric folding scooters with seats.xlsm,5,"Jasion JS3 Electric Scooter for Adults with Seat, 650W Peak Motor[20MPH Max Speed], 20Miles Ranges Adult Electric Scooters, Foldable E-Scooter with Basket for Commuting",Jasion,279.99,199.99,279.99,32.33,247.66,12,74,Sports & Outdoors,7,10,2,19174,22339,5,323,93810.37,170,552,4/6/2024,4.2,,,1,39.68,MCH,,B0D12LKZYK,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D12LKZYK,Search Term of electric folding scooters.xlsm,34,"Jasion JS3 Electric Scooter for Adults with Seat, 650W Peak Motor[20MPH Max Speed], 20Miles Ranges Adult Electric Scooters, Foldable E-Scooter with Basket for Commuting",Jasion,279.99,199.99,279.99,32.33,247.66,12,74,Sports & Outdoors,7,10,2,19174,22339,5,323,93810.37,170,552,4/6/2024,4.2,,,1,39.68,MCH,,B0D12LKZYK,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B09TL346JR,Search Term of electric folding scooters.xlsm,105,TIFGALOP Electric Scooter High Power Dual Drive 5600W Motor Up to 50 MPH and 60 Miles Range 11 Inch Tubeless Off Road Tires Electric Scooter for Adults with Detachable Seat,HomePage,1499,1495.26,1499,1182.78,316.22,,70,Sports | Outdoors & Fitness,9,,1,94854,80196,,59,88441,257,955,2/26/2022,4,,,,111.99,FBA,,B09TL346JR,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CC5F2C1B,Search Term of electric folding scooters with seats.xlsm,138,"Electric Scooter for Adults Dual Motors 5600W Up to 50 MPH 60V 28Ah Battery 55 Miles Range, 11"" Tubeless Off-Road Tire Sports Folding E-Scooter with Detachable Seat",ZSNAKEElectricScooter,1249,1391.09,1249,858.63,390.37,,78,Sports | Outdoors & Fitness,9,,1,90040,92767,,61,85085.6,83,4757,7/19/2023,4.4,,,,108,MCH,,B0CC5F2C1B,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D1Y9V49J,Search Term of electric folding scooters with seats.xlsm,14,"Hoverfly Z5 Electric Scooter with Seat, 18.6Miles Range&15.5Mph Power by 550W Peak Motor, 14"" Tire&Height Adjustable, Foldable Scooter with Accessorry",HOVERFLY,404.99,425.65,404.99,279.91,125.08,69,84,Sports & Outdoors,7,,1,50995,34032,4,205,84121.22,285,295,4/16/2024,4.7,,,1,60,MCH,,B0D1Y9V49J,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D5D75FP9,Search Term of electric folding scooters.xlsm,12,"Gyroor Adults Electric Scooter with Large Middle Basket, 550W Motor 18.6 MPH 20 Mile Distance, Foldable E-Scooter with seat for Pets & Cargo",Gyroor,379,391.5,379,267.04,111.96,70,85,Sports & Outdoors,9,,1,20703,37378,0,210,80962.69,14,5783,5/27/2024,4.8,,,1,58,AMZ,,B0D5D75FP9,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0D5YCJ9S2,Search Term of electric folding scooters with seats.xlsm,98,"Caroma 1200W Peak Electric Scooters for Adults, 14"" Fat Tire, 500Wh Battery, 30 Miles Range, 20MPH Top Speed, Foldable Electric Scooter with Seat, Dual Shock Absorbing Electric Bike for Commuting",CAROMA,219.99,229.99,219.99,113.91,106.08,52,63,Sports & Outdoors,8,10,2,408695,21150,30,345,75896.55,8,9487,6/2/2024,3.8,,,1,65,MCH,,B0D5YCJ9S2,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0D5YCJ9S2,Search Term of electric folding scooters.xlsm,252,"Caroma 1200W Peak Electric Scooters for Adults, 14"" Fat Tire, 500Wh Battery, 30 Miles Range, 20MPH Top Speed, Foldable Electric Scooter with Seat, Dual Shock Absorbing Electric Bike for Commuting",CAROMA,219.99,229.99,219.99,113.91,106.08,52,63,Sports & Outdoors,8,10,2,408695,21150,30,345,75896.55,8,9487,6/2/2024,3.8,,,1,65,MCH,,B0D5YCJ9S2,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CFXNYP43,Search Term of electric folding scooters with seats.xlsm,32,"Gyroor Electric Scooter for Adults with Seat, 20/25 Miles Range 450W Motor up to 15.5/18.6 MPH Speed LCD Display, Electric Scooter with Basket",Gyroor,429,429,429,307.95,121.05,72,76,Sports & Outdoors,9,,1,32899,44812,4,155,61753.84,141,438,8/16/2023,4.3,,,1,50,MCH,,B0CFXNYP43,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0CPSZQG65,Search Term of electric folding scooters.xlsm,28,"Mobility-Scooters-for-Adults, Powered Mobility Scooter Seniors, All Terrain Motorized Scooter with Seat, Folding Power Wheelchair, 4 Wheel Foldable Electric Scooter-2024 New",VOCIC,664.99,661.86,664.99,461.14,203.85,69,74,Health & Household,9,,1,75726,89707,10,92,60826.96,105,579,12/7/2023,4.2,,,1,105,FBA,,B0CPSZQG65,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D12GXD9L,Search Term of electric folding scooters.xlsm,95,"Jasion Electric Scooter for Adults, 650W Peak Motor Electric Scooter with 20MPH Max Speed, Up to 20 Miles Ranges with Dual Brake, Foldable E Scooter for Commuting (JS3)",Jasion,329.99,299.99,329.99,74.83,255.16,,76,Sports | Outdoors & Fitness,7,7,2,68954,206653,,177,58408.23,101,43499,4/6/2024,4.3,,,,39.68,MCH,,B0D12GXD9L,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0D3LRJPNJ,Search Term of electric folding scooters with seats.xlsm,23,"H3/H3PRO Electric Scooter with Seat, 750W Peak Motor, 14'' Pneumatic Tires, Top Speed 22 mph, Max 27/49 Miles Ranges, Foldable E-Scooter with Front Suspension, Back Basket",WERHY,359,499,359,240.81,118.19,67,76,Sports & Outdoors,9,7,2,41704,51368,0,127,57675.55,34,1696,5/7/2024,4.3,,,1,54,MCH,,B0D3LRJPNJ,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CPT2CH97,Search Term of electric folding scooters with seats.xlsm,57,"Mobility-Scooters-for-Adults, Powered Mobility Scooter Seniors, All Terrain Motorized Scooter with Seat, Folding Power Wheelchair, 4 Wheel Foldable Electric Scooter-2024 New",VOCIC,664.99,699.99,664.99,457.19,207.8,69,74,Health & Household,9,,1,75726,90840,10,86,56937.69,105,542,12/7/2023,4.2,,,1,110,FBA,,B0CPT2CH97,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CPT2CH97,Search Term of electric folding scooters.xlsm,230,"Mobility-Scooters-for-Adults, Powered Mobility Scooter Seniors, All Terrain Motorized Scooter with Seat, Folding Power Wheelchair, 4 Wheel Foldable Electric Scooter-2024 New",VOCIC,664.99,699.99,664.99,457.19,207.8,69,74,Health & Household,9,,1,75726,90840,10,86,56937.69,105,542,12/7/2023,4.2,,,1,110,FBA,,B0CPT2CH97,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CQJTP3CT,Search Term of electric folding scooters.xlsm,98,"SISIGAD Electric Scooter with Seat 12"" Pneumatic Tires, Peak 600W Motor, Top Speed 20Mph, 20 Miles Long Range, E Scooter for Adults, Folding E-Scooter for Commuting with Dual Braking System",SISIGAD,299.99,,299.99,208.6,91.39,,72,Sports | Outdoors & Fitness,9,,1,39238,,,188,56398.12,54,900,12/17/2023,4.1,,,,48.98,MCH,,B0CQJTP3CT,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CFXNYP43,Search Term of electric folding scooters.xlsm,104,"Gyroor Electric Scooter for Adults with Seat, 20/25 Miles Range 450W Motor up to 15.5/18.6 MPH Speed LCD Display, Electric Scooter with Basket",Gyroor,386.1,429,386.1,271.48,114.62,,76,Sports | Outdoors & Fitness,9,,1,39490,60778,,146,56370.6,141,623,8/16/2023,4.3,,,,50,MCH,,B0CFXNYP43,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D3PTHGXN,Search Term of electric folding scooters.xlsm,111,"60V Electric Scooter Adults 5000W Dual Motors Top Speed 47MPH, 60V 21Ah Range 55 Miles, 12"" All-Terrain Tires Foldable Fast Scooter with Seat, E-Scooter for Mountains, Off-Road, Road, Snow",Arich,1099,1082.92,1099,934.15,164.85,,84,Sports | Outdoors & Fitness,9,,1,40229,78319,,51,56049,65,6407,5/8/2024,4.7,,,,113.09,MCH,,B0D3PTHGXN,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D296ZCX4,Search Term of electric folding scooters.xlsm,246,"ENGWE Folding 4 Wheel Mobility Scooter,15 Mile Long Range, 250W Electric Powered Mobile Wheelchair for Seniors Adult with Detachable Basket, Front Light (Red, XL Cushion)",ENGWE,499,499,499,424.15,74.85,85,74,Health & Household,9,,1,61107,87038,30,112,55888,49,1141,4/19/2024,4.2,,,1,,MCH,,B0D296ZCX4,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B09F6FW899,Search Term of electric folding scooters with seats.xlsm,97,TIFGALOP Electric Scooter High Power Dual Drive 5600W Motor Up to 50 MPH and 60 Miles Range 11 Inch Tubeless Off Road Tires Electric Scooter for Adults with Detachable Seat,HomePage,1349,1349.82,1349,1064.08,284.92,79,70,Sports & Outdoors,8,,1,107967,93477,30,41,55350.65,258,215,8/31/2021,4,,,1,103,FBA,,B09F6FW899,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0D4B2RVPY,Search Term of electric folding scooters with seats.xlsm,311,"SuperHandy GoRise LT Portable Floor & Bath Lift - Lightest Weight 19lbs, Foldable, 330 Lbs Capacity, IP68 Waterproof Bath tub Lifts for Seniors, Ergonomic Seat with Removable Panels [Patent Pending]",SuperHandy,399.99,,399.99,315.06,84.93,,84,Health & Household,9,7,2,91549,,18,100,55198.62,15,5069,5/15/2024,4.7,,,1,30,,,B0D4B2RVPY,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0CW59NKG7,Search Term of electric folding scooters with seats.xlsm,33,"Caroma Peak 1200W Electric Scooter with Seat 14"" Tire, 30 Miles Ranges 20MPH Max Speed, Foldable Electric Scooter for Adults 300 LBS Max Load, E Scooter for Commuting with Basket",CAROMA,219.99,294.79,219.99,125.04,94.95,57,74,Sports & Outdoors,8,10,2,32459,28057,25,248,54557.52,125,436,3/28/2024,4.2,,,1,67.5,MCH,,B0CW59NKG7,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0D3LRJPNJ,Search Term of electric folding scooters.xlsm,116,"H3/H3PRO Electric Scooter with Seat, 750W Peak Motor, 14'' Pneumatic Tires, Top Speed 22 mph, Max 27/49 Miles Ranges, Foldable E-Scooter with Front Suspension, Back Basket",WERHY,469,499,469,334.31,134.69,,76,Sports | Outdoors & Fitness,,7,2,35598,97043,,116,54404,34,,5/7/2024,4.3,,,,54,,,B0D3LRJPNJ,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D5YFZ78C,Search Term of electric folding scooters with seats.xlsm,141,"Caroma Peak 1200W Electric Scooters for Adults 14"" Tire, 500Wh Battery, 30Miles Range, 20MPH Top Speed, Adjustable Electric Scooter with Seat&Basket, Commuter Ebike for Adults&Teens",CAROMA,219.99,226.3,219.99,127.43,92.56,,59,Sports | Outdoors & Fitness,8,10,2,99835,26581,,246,54117.54,4,1025,6/2/2024,2.9,,,,67.49,MCH,,B0D5YFZ78C,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B087C9X2MK,Search Term of electric folding scooters with seats.xlsm,165,"Hurtle Folding Electric Scooter for Adults-300W Brushless Motor Foldable Commuter Scooter w/8.5 Inch Pneumatic Tires,3 Speed Up to 19MPH,18 Miles,Disc Brake&ABS,for Adult&Kids-Hurtle HURES18-M5, Black",Hurtle,477.99,328.05,477.99,378.83,99.16,,70,Sports | Outdoors & Fitness,8,,1,138417,58100,,164,54046.34,1203,44,4/19/2020,3.7,,,,38.88,AMZ,,B087C9X2MK,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0CQJTP3CT,Search Term of electric folding scooters with seats.xlsm,26,"SISIGAD Electric Scooter with Seat 12"" Pneumatic Tires, Peak 600W Motor, Top Speed 20Mph, 20 Miles Long Range, E Scooter for Adults, Folding E-Scooter for Commuting with Dual Braking System",SISIGAD,299.99,299.99,299.99,208.6,91.39,70,72,Sports & Outdoors,9,,1,29504,39161,30,180,53998.2,54,1000,12/17/2023,4.1,,,1,48.98,MCH,,B0CQJTP3CT,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D12GXD9L,Search Term of electric folding scooters with seats.xlsm,43,"Jasion Electric Scooter for Adults, 650W Peak Motor Electric Scooter with 20MPH Max Speed, Up to 20 Miles Ranges with Dual Brake, Foldable E Scooter for Commuting (JS3)",Jasion,319.99,299.99,319.99,66.33,253.66,21,78,Sports & Outdoors,7,7,2,164851,42786,17,168,53379.38,102,523,4/6/2024,4.4,,,1,39.68,MCH,,B0D12GXD9L,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0DB27RQQH,Search Term of electric folding scooters with seats.xlsm,11,"ENGWE Folding 4 Wheel Mobility Scooter,15 Mile Long Range, 250W Electric Powered Mobile Wheelchair for Seniors Adult with Detachable Basket, Front Light (Blue, XL Cushion)",ENGWE,499,499,499,424.15,74.85,85,74,Health & Household,9,,1,63861,87507,30,106,52894,49,1079,7/23/2024,4.2,,,1,,MCH,,B0DB27RQQH,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0BKQ9525Z,Search Term of electric folding scooters with seats.xlsm,170,"4 Wheel Mobility Scooter, Upgrade Electric Power Mobile Wheelchair for Seniors Adult with Lights Collapsible and Compact Duty Travel Scooter w/Basket and Extended Battery",FERBAM,799.99,911.1,,608,191.98,,35,Health & Household,,,1,138663,149612,,50,50777.26,0,,10/22/2022,,,,,106,,,B0BKQ9525Z,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0BXMTNK3G,Search Term of electric folding scooters.xlsm,67,"Hover-1 Alpha Cargo/2.0 Foldable Electric Scooter with 300W/450W Brushless Motor, 16-18 mph Max Speed, 10""/12” Tires, and 12-15 Mile Range",Hover-1,449.99,,449.99,328.15,121.84,,70,Sports | Outdoors & Fitness,9,7,3,65017,,,111,49948.89,265,410,3/5/2023,3.9,,,,48.75,,,B0BXMTNK3G,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0DBTZYG4P,Search Term of electric folding scooters with seats.xlsm,136,"4 Wheels Mobility Scooter - Portable Folding Power Electric Mobility Scooters, Suitable for Adults and Seniors, Compact Duty for Travel with Long Range Extended Battery, Headlight",KeyEnergy,599,599,599,305.56,293.44,,65,Health & Household,8,,1,252258,95333,,73,43727,4,4706,7/31/2024,4.3,,,,102,MCH,,B0DBTZYG4P,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0DBTZYG4P,Search Term of electric folding scooters.xlsm,20,"4 Wheels Mobility Scooter - Portable Folding Power Electric Mobility Scooters, Suitable for Adults and Seniors, Compact Duty for Travel with Long Range Extended Battery, Headlight",KeyEnergy,599,599,599,305.56,293.44,51,65,Health & Household,8,,1,252258,149955,3,73,43727,4,10932,7/31/2024,4.3,,,1,102,MCH,,B0DBTZYG4P,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0BG77XQ3C,Search Term of electric folding scooters.xlsm,257,Mobility Scooters for Seniors & Adults 500lbs Capacity - 800W All Terrain Electric Powered Mobility Cart - Heavy Duty Mobility Scooter for Elderly w/Charger Remote Keys (Red),LAGTOM,1698,2295.86,1698,1443.3,254.7,85,82,Health & Household,9,4,2,218734,123052,6,23,40139.27,57,704,7/12/2022,4.6,,,1,282,MCH,,B0BG77XQ3C,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0BG77XQ3C,Search Term of electric folding scooters with seats.xlsm,151,Mobility Scooters for Seniors & Adults 500lbs Capacity - 800W All Terrain Electric Powered Mobility Cart - Heavy Duty Mobility Scooter for Elderly w/Charger Remote Keys (Red),LAGTOM,1698,2295.86,1698,1443.3,254.7,,82,Health & Household,9,4,2,218734,147962,,23,39054,57,1133,7/12/2022,4.6,,,,282,MCH,,B0BG77XQ3C,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B0CW17KTDT,Search Term of Premium Gaming Headsets.xlsm,281,"2.4GHz Wireless Gaming Headset with 2-in-1 Type C & USB Transmitter, ENC Microphone, Bluetooth Gaming Headphones, 55H Battery, Low Latency for PC, Laptop, PS4, PS5, Switch",IOAABEWN,22.99,11.99,22.99,13.14,9.85,,70,Video Games,7,10,2,899,579,,1658,38117.42,182,743,2/19/2024,3.9,,,,0.76,FBA,,B0CW17KTDT,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0CXM6HTTW,Search Term of electric folding scooters with seats.xlsm,164,"URBANMAX X2 Electric Scooter for Adults with Basket, 12"" Adult Electric Scooters for Teens with Max 20 Miles & 18.6MPH Power by 550W, Foldable Electric Scooter for Commuting",URBANMAX,359.99,,359.99,247.21,112.78,,80,Sports | Outdoors & Fitness,,7,2,144081,,,105,37798.95,16,2374,3/8/2024,4.5,,,,49.59,,,B0CXM6HTTW,2024-10-01 17:06:17
2,https://www.amazon.com/dp/B0D8QF84MC,Search Term of electric folding scooters with seats.xlsm,137,"AZHAR Electric Scooter Adults, Electric Scooter with Seat, 500W Motor Peak 650W, Up to 25 MPH and 25-30 Miles Long Range, 14"" Pneumatic Tire",AZHAR,319.99,327.99,319.99,271.99,48,,81,Sports | Outdoors & Fitness,9,7,2,46155,98440,,117,37116.83,6,6186,7/2/2024,5,,,,,MCH,,B0D8QF84MC,2024-10-01 17:06:17
3,https://www.amazon.com/dp/B088T1KHM5,Search Term of Premium Gaming Headsets.xlsm,84,Logitech G Pro X Wired Gaming Headset with Blue Voice Technology 981-000817 (Renewed),Amazon Renewed,56.95,89.81,56.95,42.03,14.92,,61,Video Games,9,7,10,1052,28509,,636,36220.2,135,59,7/20/2019,4.3,,,,1.71,FBA,,B088T1KHM5,2024-10-01 17:06:17
1,https://www.amazon.com/dp/B0B7441WTT,Search Term of electric folding scooters.xlsm,79,"EVERCROSS EV06C Electric Scooter, Foldable Electric Scooter for Kids Ages 6-12, Up to 9.3 MPH & 5 Miles, LED Display, Colorful LED Lights, Lightweight Kids Electric Scooter",EVERCROSS,189.99,189.55,189.99,142.07,47.92,,76,Sports | Outdoors & Fitness,6,,1,46316,37665,,188,35718.12,524,166,7/20/2022,4.3,,,,23.96,FBA,,B0B7441WTT,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D5YCJDZG,Search Term of electric folding scooters with seats.xlsm,111,"Caroma Peak 1200W Electric Scooters for Adults 14"" Tire, 500Wh Battery, 30Miles Range, 20MPH Top Speed, Adjustable Electric Scooter with Seat&Basket, Commuter Ebike for Adults&Teens",CAROMA,219.99,220,219.99,113.91,106.08,52,72,Sports & Outdoors,7,7,2,57405,42563,20,154,33882.1,175,194,6/2/2024,4.1,,,1,71.65,MCH,,B0D5YCJDZG,2024-10-01 17:06:17
4,https://www.amazon.com/dp/B0D5YCJDZG,Search Term of electric folding scooters.xlsm,304,"Caroma Peak 1200W Electric Scooters for Adults 14"" Tire, 500Wh Battery, 30Miles Range, 20MPH Top Speed, Adjustable Electric Scooter with Seat&Basket, Commuter Ebike for Adults&Teens",CAROMA,219.99,220,219.99,113.91,106.08,52,72,Sports & Outdoors,7,7,2,57405,42563,20,154,33882.1,175,194,6/2/2024,4.1,,,1,71.65,MCH,,B0D5YCJDZG,2024-10-01 17:06:17
